Seq_36,0.571942,0.585561,0.591975,0.633388,0.597656,0.578909
Seq_7,1.322231,1.116686,1.233205,1.149522,1.205386,1.309033
Seq_25,1.138963,0.788595,0.832778,1.013422,0.880816,0.936636
Seq_218,0.000000,0.167724,0.156887,0.169602,0.194742,0.201997
Seq_18,0.947086,0.878342,0.903925,0.945372,0.868504,1.049484
Seq_32,0.979066,0.700319,0.643967,0.888838,0.811425,0.925351
Seq_52,0.576862,0.486987,0.541808,0.554869,0.550650,0.563110
Seq_133,0.274286,0.288367,0.276377,0.286857,0.304424,0.260678
Seq_151,0.223857,0.211861,0.239891,0.227182,0.256298,0.258421
Seq_634,0.000000,0.222160,0.032837,0.026173,0.000000,0.047396
Seq_8,1.904012,0.969560,1.228645,1.617496,1.514287,1.543757
Seq_241,0.163588,0.175080,0.145029,0.172742,0.155570,0.180556
Seq_158,0.236157,0.281010,0.193372,0.199962,0.226080,0.244880
Seq_22,0.000000,0.000000,0.823657,1.031219,0.953564,1.017886
Seq_14,1.063934,1.066663,1.067197,1.041688,0.986021,1.278565
Seq_9,1.094684,1.118157,1.186686,1.107645,1.002809,1.309033
Seq_37,0.680180,0.604687,0.619339,0.617685,0.615564,0.710941
Seq_187,0.205407,0.217746,0.150502,0.192634,0.167881,0.195227
Seq_74,0.603921,0.539952,0.307389,0.274294,0.702862,0.372397
Seq_252,0.318565,0.000000,0.093950,0.099458,0.196980,0.305817
Seq_236,0.000000,0.300137,0.170569,0.216713,0.201457,0.176042
Seq_166,0.217707,0.000000,0.195197,0.262778,0.000000,0.218925
Seq_40,0.000000,0.000000,0.755247,0.820788,0.731961,0.743666
Seq_104,0.287816,0.278068,0.377624,0.288951,0.318974,0.345314
Seq_161,0.178347,0.186850,0.219824,0.213572,0.221603,0.000000
Seq_51,0.553492,0.503171,0.592887,0.554869,0.500285,0.000000
Seq_111,0.271826,0.306022,0.359381,0.285810,0.324570,0.334029
Seq_99,0.308725,0.311907,0.314686,0.315124,0.288755,0.318231
Seq_253,0.150058,0.000000,0.153239,0.000000,0.176835,0.155730
Seq_168,0.231237,0.245700,0.283674,0.000000,0.230557,0.211025
Seq_188,0.198027,0.180965,0.173305,0.195775,0.189146,0.214411
Seq_200,0.222627,0.228045,0.192460,0.184258,0.000000,0.000000
Seq_195,0.198027,0.200091,0.171481,0.181118,0.156689,0.221182
Seq_124,0.261986,0.291309,0.326544,0.000000,0.302186,0.000000
Seq_24,0.757669,0.750342,0.818184,0.727612,0.727484,0.898268
Seq_13,1.025805,1.023996,0.984193,0.944325,0.893127,1.070925
Seq_233,0.191877,0.223631,0.000000,0.146569,0.147735,0.198612
Seq_144,0.234927,0.230988,0.212527,0.227182,0.220484,0.000000
Seq_275,0.000000,0.100046,0.000000,0.268012,0.236153,0.148959
Seq_176,0.000000,0.211861,0.184251,0.000000,0.224961,0.204254
Seq_108,0.301346,0.325148,0.321983,0.378986,0.333524,0.000000
Seq_35,0.683870,0.667952,0.672243,0.663749,0.601014,0.708684
Seq_170,0.179577,0.000000,0.235331,0.218807,0.196980,0.187327
Seq_205,0.000000,0.450205,0.166008,0.182165,0.357027,0.205383
Seq_212,0.000000,0.207448,0.000000,0.195775,0.200338,0.182813
Seq_165,0.000000,0.255999,0.227121,0.226135,0.264133,0.224567
Seq_221,0.183267,0.164781,0.191548,0.180071,0.181311,0.196355
Seq_246,0.000000,0.129471,0.168745,0.141335,0.146616,0.182813
Seq_231,0.153748,0.000000,0.200670,0.187399,0.167881,0.192970
Seq_208,0.179577,0.260413,0.193372,0.208338,0.152212,0.194098
Seq_12,0.000000,1.043123,1.399214,1.484537,1.320664,1.323704
Seq_198,0.163588,0.172137,0.000000,0.168555,0.203696,0.187327
Seq_152,0.420654,0.286895,0.168745,0.157038,0.393961,0.215539
Seq_128,0.252146,0.189792,0.260870,0.255449,0.247345,0.330644
Seq_19,0.000000,0.882755,0.840988,0.834398,0.830451,0.952435
Seq_271,0.000000,0.130942,0.158711,0.152851,0.147735,0.000000
Seq_304,0.000000,0.185379,0.137732,0.097364,0.000000,0.171529
Seq_54,0.505523,0.478159,0.505322,0.564292,0.490213,0.559725
Seq_66,0.463703,0.376642,0.425055,0.427145,0.421941,0.573266
Seq_181,0.186957,0.000000,0.277289,0.218807,0.176835,0.211025
Seq_196,0.000000,0.000000,0.197021,0.177977,0.237272,0.188456
Seq_173,0.201717,0.000000,0.000000,0.261731,0.271967,0.180556
Seq_27,0.000000,0.000000,0.936762,0.956888,0.858432,0.841844
Seq_30,0.621141,0.619400,0.654912,0.617685,0.659213,0.736896
Seq_134,0.284126,0.253057,0.268167,0.243933,0.000000,0.284376
Seq_88,0.396054,0.350160,0.370326,0.000000,0.000000,0.410766
Seq_116,0.297656,0.320734,0.000000,0.000000,0.301067,0.296789
Seq_135,0.230007,0.195677,0.273640,0.246027,0.256298,0.283248
Seq_142,0.217707,0.264827,0.246276,0.319312,0.296590,0.217796
Seq_237,0.000000,0.195677,0.160536,0.000000,0.174596,0.167015
Seq_147,0.000000,0.222160,0.223473,0.232417,0.241749,0.000000
Seq_186,0.189417,0.223631,0.211615,0.000000,0.201457,0.191841
Seq_6,1.864653,1.106387,1.264218,1.625872,1.599346,1.735598
Seq_93,0.346855,0.434021,0.349347,0.366423,0.368219,0.391582
Seq_154,0.000000,0.617929,0.450594,0.248121,0.000000,0.367884
Seq_48,1.431699,0.000000,0.611130,0.646998,0.568557,0.626305
Seq_17,1.001205,0.971031,0.975984,0.953747,0.935657,1.123963
Seq_44,0.000000,0.000000,0.799942,0.830210,0.674882,0.777521
Seq_220,0.000000,0.000000,0.196109,0.180071,0.181311,0.180556
Seq_248,0.148828,0.170666,0.145941,0.164367,0.174596,0.180556
Seq_92,0.329635,0.361930,0.423230,0.360142,0.333524,0.380297
Seq_103,0.312415,0.269240,0.281849,0.274294,0.323451,0.344186
Seq_10,1.047945,0.998985,1.033448,1.022844,1.003928,1.225526
Seq_4,2.400925,1.322662,1.598971,2.081283,1.982115,2.114766
Seq_5,2.468574,1.243214,1.548804,1.972403,1.839976,1.992891
Seq_245,0.159898,0.170666,0.000000,0.144475,0.146616,0.000000
Seq_202,0.380064,0.000000,0.108544,0.112021,0.000000,0.436721
Seq_34,1.024575,0.650296,0.635757,0.888838,0.802471,0.859900
Seq_119,0.346855,0.000000,0.235331,0.307795,0.361504,0.233595
Seq_259,0.000000,0.189792,0.000000,0.149710,0.170119,0.180556
Seq_120,0.270596,0.220689,0.260870,0.268012,0.255179,0.287762
Seq_123,0.500603,0.364872,0.214352,0.188446,0.490213,0.300175
Seq_229,0.000000,0.161838,0.179690,0.149710,0.158927,0.183942
Seq_383,0.109468,0.000000,0.117665,0.000000,0.138782,0.092535
Seq_50,0.494453,0.506113,0.623900,0.533931,0.511477,0.565367
Seq_167,0.185727,0.185379,0.250837,0.220901,0.210411,0.225695
Seq_43,0.000000,0.581147,0.580117,0.547541,0.536100,0.659031
Seq_239,0.000000,0.000000,0.164184,0.169602,0.164523,0.177171
Seq_11,1.137733,0.935721,0.987841,0.990389,0.928942,1.127349
Seq_95,0.323485,0.317792,0.320159,0.363282,0.353669,0.000000
Seq_155,0.237387,0.222160,0.255398,0.235558,0.232795,0.208768
Seq_26,0.757669,0.645883,0.733356,0.717142,0.699504,0.818146
Seq_184,0.158668,0.185379,0.197021,0.182165,0.000000,0.247136
Seq_77,0.441564,0.406067,0.352084,0.353860,0.344716,0.337415
Seq_289,0.000000,0.000000,0.135908,0.193681,0.201457,0.150087
Seq_146,0.373915,0.304551,0.190636,0.168555,0.468948,0.246008
Seq_80,0.396054,0.372229,0.362117,0.351766,0.392842,0.363370
Seq_113,0.258296,0.291309,0.321071,0.274294,0.311139,0.320488
Seq_226,0.178347,0.163310,0.201582,0.196822,0.163404,0.188456
Seq_2,2.019631,1.689005,1.835214,1.677171,1.672095,2.098967
Seq_39,0.670340,0.563492,0.588327,0.657468,0.607729,0.691756
Seq_45,0.591621,0.000000,0.550017,0.538118,0.509239,0.595836
Seq_228,0.000000,0.204505,0.171481,0.226135,0.259656,0.156858
Seq_160,0.212787,0.200091,0.259046,0.221948,0.212649,0.266321
Seq_141,0.000000,0.587032,0.237155,0.225088,0.000000,0.353213
Seq_269,0.000000,0.158896,0.130435,0.157038,0.165643,0.178299
Seq_3,2.847408,1.647810,1.960176,2.496912,2.207076,2.312250
Seq_15,1.632186,1.125513,1.120101,1.397642,1.304995,1.340631
Seq_140,0.227547,0.239815,0.278201,0.225088,0.233914,0.287762
Seq_129,0.279206,0.223631,0.229858,0.234511,0.284279,0.321616
Seq_174,0.217707,0.000000,0.242628,0.288951,0.290994,0.208768
Seq_317,0.136528,0.126528,0.123138,0.000000,0.134305,0.147831
Seq_53,0.000000,0.460504,0.512619,0.495195,0.494689,0.587937
Seq_251,0.164818,0.194206,0.169657,0.000000,0.170119,0.155730
Seq_392,0.118078,0.000000,0.113105,0.000000,0.134305,0.121876
Seq_277,0.154978,0.120643,0.146854,0.129818,0.144378,0.172657
Seq_71,0.450173,0.406067,0.450594,0.000000,0.396199,0.460419
Seq_81,0.309955,0.328091,0.384008,0.321405,0.316735,0.372397
Seq_83,0.396054,0.364872,0.000000,0.000000,0.360385,0.399481
Seq_127,0.282896,0.210390,0.243540,0.242886,0.288755,0.315974
Seq_41,0.630981,0.588504,0.646703,0.627107,0.577511,0.689500
Seq_96,0.269366,0.266298,0.318335,0.277435,0.288755,0.345314
Seq_60,0.000000,0.000000,0.511707,0.510898,0.457756,0.569881
Seq_163,0.225087,0.238344,0.172393,0.185305,0.201457,0.225695
Seq_33,0.635901,0.629699,0.647615,0.650139,0.551769,0.725611
Seq_72,0.403434,0.000000,0.389481,0.516133,0.542815,0.314845
Seq_262,0.151288,0.000000,0.173305,0.198915,0.000000,0.167015
Seq_203,0.189417,0.000000,0.228034,0.190540,0.195861,0.000000
Seq_156,0.227547,0.185379,0.188812,0.203103,0.201457,0.244880
Seq_272,0.000000,0.169195,0.168745,0.000000,0.165643,0.178299
Seq_330,0.148828,0.000000,0.131347,0.181118,0.185788,0.134289
Seq_42,0.520282,0.000000,0.574644,0.545447,0.537219,0.642103
Seq_38,0.633441,0.000000,0.595624,0.573714,0.651378,0.747052
Seq_82,0.398514,0.000000,0.352996,0.000000,0.359265,0.415280
Seq_105,0.348085,0.367815,0.286410,0.257543,0.284279,0.373526
Seq_79,0.000000,1.074019,0.373063,0.398878,0.487974,0.256164
Seq_366,0.115618,0.000000,0.000000,0.169602,0.149974,0.118490
Seq_426,0.212787,0.000000,0.101247,0.082707,0.000000,0.156858
Seq_1,4.052791,2.318704,2.849507,3.580477,3.350905,3.605484
Seq_28,0.698630,0.570848,0.660385,0.627107,0.612206,0.754951
Seq_20,0.920027,0.898939,0.890243,0.826022,0.830451,1.025786
Seq_199,0.226317,0.000000,0.211615,0.261731,0.000000,0.190713
Seq_106,0.305036,0.294252,0.373975,0.324546,0.320093,0.293404
Seq_204,0.202947,0.154482,0.187900,0.190540,0.177954,0.225695
Seq_16,1.537478,0.832733,1.027063,1.284575,1.190836,1.174745
Seq_242,0.350545,0.000000,0.110368,0.092129,0.000000,0.346442
Seq_69,0.479693,0.439906,0.390393,0.419816,0.490213,0.411894
Seq_89,0.368995,0.364872,0.333841,0.369564,0.386126,0.380297
Seq_117,0.297656,0.261884,0.259046,0.295232,0.294351,0.334029
Seq_265,0.156208,0.130942,0.142293,0.142382,0.147735,0.171529
Seq_282,0.150058,0.000000,0.154151,0.160179,0.189146,0.146702
Seq_136,0.269366,0.000000,0.247188,0.284763,0.333524,0.217796
Seq_283,0.174657,0.000000,0.149590,0.190540,0.193623,0.117362
Seq_86,0.324715,0.356045,0.404075,0.331875,0.358146,0.405123
Seq_98,0.335785,0.314849,0.288234,0.323499,0.327928,0.375783
Seq_149,0.221397,0.251585,0.255398,0.211478,0.257418,0.275348
Seq_171,0.000000,0.263355,0.193372,0.215666,0.213768,0.239237
Seq_211,0.221397,0.164781,0.198845,0.180071,0.173477,0.000000
Seq_179,0.169738,0.178022,0.163272,0.197868,0.207053,0.236980
Seq_274,0.170968,0.000000,0.166008,0.198915,0.201457,0.134289
Seq_185,0.162358,0.141241,0.000000,0.207291,0.205934,0.196355
Seq_172,0.220167,0.200091,0.233506,0.194728,0.230557,0.229081
Seq_70,0.474773,0.354573,0.433264,0.000000,0.404034,0.441235
Seq_31,0.646971,0.670894,0.645791,0.631295,0.652498,0.703041
Seq_90,0.337015,0.348688,0.406812,0.000000,0.344716,0.000000
Seq_240,0.156208,0.150068,0.164184,0.000000,0.163404,0.180556
Seq_115,0.322255,0.000000,0.284586,0.365376,0.369338,0.224567
Seq_122,0.548572,0.000000,0.169657,0.176930,0.000000,0.591322
Seq_49,0.504293,0.489929,0.547280,0.522415,0.514835,0.618405
Seq_290,0.000000,0.317792,0.198845,0.115162,0.000000,0.154601
